source_type,raw_text,language,event_date,label_gpt,label_genimi,label
stackoverflow_question,Indirect & Direct initialization of std::atomic in C++11/17. What are the differences?,"C++,C",2022,embedded,embedded,embedded
stackoverflow_question,comparing one string with all the others in the same column in python,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Pandas: Three listed columns to wide format,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,How to select pandas dataframe rows between two dates without knowing the exact time,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,skip a field in automigrate GORM,"R,Go",2021,web backend,web backend,web backend
stackoverflow_question,Expand a list-like column in dask DF across several columns,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Destructuring instead of .bind() doesn't work in an Arrow Monad comprehension,"R,Kotlin",2020,developer tools,developer tools,developer tools
stackoverflow_question,"With Clang++ is there a way to include a file as namespace, etc.?","C++,C",2020,developer tools,developer tools,developer tools
stackoverflow_question,free() returns memory to the OS,"C,R",2022,embedded,embedded,embedded
stackoverflow_question,Python gensim (TfidfModel): How is the Tf-Idf computed?,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,How to fill in missing values in Pandas dataframe according to pattern in column?,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,Is there a way to get a tailMap or a headMap from an immutable Guava sorted multimap?,"R,Java",2021,developer tools,developer tools,developer tools
stackoverflow_question,How would I go about getting my code to detect multiple periods (AKA . ),"C++,C",2020,developer tools,developer tools,developer tools
stackoverflow_question,How to standardize HTML tags and then use them in BeautifulSoup?,Python,2020,web frontend,web frontend,web frontend
stackoverflow_question,Converting Hex to signed Int in Go,Go,2022,web backend,web backend,web backend
stackoverflow_question,How to avoid printing a variable without using the say function in python sly?,"R,Python",2021,developer tools,developer tools,developer tools
stackoverflow_question,Why does mconcat require a list rather than a Foldable?,Haskell,2020,developer tools,developer tools,developer tools
stackoverflow_question,Python script to reset date and time,Python,2021,embedded,embedded,embedded
stackoverflow_question,How do I download a Pandas DataFrame to a CSV File in Streamlit,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,How to concat multiple Pandas DataFrame columns with different token separator?,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,"Apache executes code in files that have .php prepended before extension ex: .php.txt , php.pdf","C,PHP",2021,web backend,web backend,web backend
stackoverflow_question,Printing int using putchar() in C,C,2022,embedded,embedded,embedded
stackoverflow_question,"How to simulate a terminal-like behaviour of a ""chat-bot"" program?",C,2020,data_ai,data_ai,data_ai
stackoverflow_question,Read multiple csv files stored by date from start date to end date into a pandas dataframe,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,"Is there a ""C with classes"" language that is not C++?",C,2022,embedded,embedded,embedded
stackoverflow_question,I have a Unity game and I want my player to move relative to the camera,"C,C#",2020,game,game,game
stackoverflow_question,Netbeans 12.6 and 13.0 SQL profiler no longer works for Java 8,Java,2022,developer tools,developer tools,developer tools
stackoverflow_question,pythonic way to count multiple columns conditionaly check,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,How to simulate touch/click in Unity with script,"C,C#",2021,game,game,game
stackoverflow_question,How to get a lvalue reference to a bit in std::bitset,"C++,C",2021,embedded,embedded,embedded
stackoverflow_question,How to charge pay pal customers manually,"C,C#",2020,enterprise,enterprise,enterprise
stackoverflow_question,Collecting multiple properties to a Map using a single Stream,"R,Java",2021,data_ai,data_ai,data_ai
stackoverflow_question,How can I ignore delimiters inside parentheses when creating Pandas dataframes?,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Should you assert not null with the assert statement in production code?,"R,Java",2020,testing_qa,testing_qa,testing_qa
stackoverflow_question,How to make a trait (and a struct implementing it) clonable?,"Rust,R",2020,developer tools,developer tools,developer tools
stackoverflow_question,Reading file and search word,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,strange behaviour when parse an enum with an out of range value,"C,C#",2021,data_ai,data_ai,data_ai
stackoverflow_question,Screen Sharing using Twilio in iOS,Swift,2020,mobile,mobile,mobile
stackoverflow_question,Python astimezone 1 hour behind expected result compared to adding timedelta to UTC date,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,How to delete nth term word in string?,"C,R",2020,developer tools,developer tools,developer tools
stackoverflow_question,Need to get the second list ordering when validating the content between 2 different lists by using Java Streams,"R,Java",2020,developer tools,developer tools,developer tools
stackoverflow_question,Groupby and combine and aggregate multiple groups into one single group based on condition,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Is there a way to read an image from a url on openCV?,"C,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,decimal option in pd.read_excel() deprecated?,"C,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Does rust have steady clock?,"Rust,R",2022,embedded,embedded,embedded
stackoverflow_question,Why ARM NEON Intrinsics slower than C++ on simple vector multiplication task?,"C++,C",2022,embedded,embedded,embedded
stackoverflow_question,"Sending data within three threads in java, one after another","R,Java",2021,web backend,web backend,web backend
stackoverflow_question,Can not reallocate memory in a very peculiar circumstance,"C,R",2020,embedded,embedded,embedded
stackoverflow_question,How to reduce lists in a list,"C,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,use malloc to set an array of strings then clear it,"C,R",2020,embedded,embedded,embedded
stackoverflow_question,insert value string into list where list in each cell of column,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Type hinting for array-like,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,How to write lists of list in xlsx in horizontal using python?,"C,Python",2021,developer tools,developer tools,developer tools
stackoverflow_question,How does the dynamic nature of Python interoperate with PyPy's ability to inline functions?,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Need to search a file for specific terms and output the second term into a csv with repetition - Python,"C,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Sympy - plotting the result of a matrix calculation,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,How to plot two variables as histogram in python?,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,extract some data from a huge dataset,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,copying pointers and memory allocation confusion,"C,R",2020,embedded,embedded,embedded
stackoverflow_question,How to output String array on separate lines with N amount of characters allowed per line,"R,Java",2021,developer tools,developer tools,developer tools
stackoverflow_question,"Why is the matrix @ product of two numpy (n,) vectors the dot product, rather than the outer product?",Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,how does entrySet in hashmap get created and modified?,Java,2020,developer tools,developer tools,developer tools
stackoverflow_question,Python - How to compare the content of two list are in a string,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Dataframe column value using max() function,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Split text in Pandas and keep the delimiter,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,Retrieve calls using c# API from Twilio with a specific time range,"C,C#",2022,web backend,web backend,web backend
stackoverflow_question,Transition to command prompt once my console program finishes?,"C++,C",2021,developer tools,developer tools,developer tools
stackoverflow_question,"For this method, how is regex working to catch the first letter in return str.replaceAll(""(\\w)(\\w*)"", ""$2$1a?","R,Java",2020,developer tools,developer tools,developer tools
stackoverflow_question,Can not connect to the public queue using SSL via pymqi version for python 3,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,How to improve a plot with a long numpy.arange array?,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,How to transform pandas df containing boolean columns into a heatmap compatible table?,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,partial class template argument deduction in C++,"C++,C",2021,embedded,embedded,embedded
stackoverflow_question,how to use a my own Haskell library in a stack project?,"C,Haskell",2021,developer tools,developer tools,developer tools
stackoverflow_question,how to use python to find the first not repeating character?,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Python pandas pivot table doesn't return all columns,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Why is my if block not getting executed in my C program?,"C,R",2021,embedded,embedded,embedded
stackoverflow_question,BlueNRG Bluetooth: read central device name,"C,R",2021,iot,iot,iot
stackoverflow_question,Pandas delete rows where any column (but 2) does not match a regex,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,How to determine which Button was pressed?,"R,Python",2021,embedded,embedded,embedded
